GZT|1122|Gaziantep
HAA|1123|Hasvik
HAC|1124|Hachijo Jima
HAD|1125|Halmstad
HAE|1126|Havasupai
HAJ|1127|Hanover
HAK|1128|Haikou
HAM|1129|Hamburg
HAN|1130|Hanoi
HAP|1131|Long Island (AU)
HAQ|1132|Hanimaadhoo
HAR|1133|Harrisburg
HAS|1134|Hail
HAU|1135|Haugesund
HAV|1136|Havana
HBA|1137|Hobart
HBE|1138|Borg el Arab
HBT|1139|Hafr Albatin
HCQ|1140|Halls Creek
HCR|1141|Holy Cross
HDB|1142|Heidelberg
HDS|1143|Hoedspruit
HDY|1144|Hat Yai
HEH|1145|Heho
HEL|1146|Helsinki
HER|1147|Heraklion
HET|1148|Hohhot
HFA|1149|Haifa
HFD|1150|Hartford
HFE|1151|Hefei
HFN|1152|Hornafjordur
HFS|1153|Hagfors
HFT|1154|Hammerfest
HGA|1155|Hargeisa
HGD|1156|Hughenden
HGH|1157|Hangzhou
HGL|1158|Helgoland
HGN|1159|Mae Hong Son
HGR|1160|Hagerstown
HGU|1161|Mount Hagen
HHH|1162|Hilton Head Island
HIB|1163|Hibbing/Chisholm
HID|1164|Horn Island
HII|1165|Lake Havasu City
HIJ|1166|Hiroshima
HIL|1167|Shillavo
HIN|1168|Chinju
HIR|1169|Honiara
HIS|1170|Hayman Island
HIT|1171|Hivaro
HJR|1172|Khajuraho
HKB|1173|Healy Lake
HKD|1174|Hakodate
HKG|1175|Hong Kong
HKK|1176|Hokitika
HKN|1177|Hoskins
HKT|1178|Phuket
HKY|1179|Hickory
HLD|1180|Hailar
HLF|1181|Hultsfred
HLH|1182|Ulanhot
HLN|1183|Helena
HLZ|1184|Hamilton (NZ)
HME|1185|Hassi Messaoud
HMO|1186|Hermosillo
HMR|1187|Hamar
HMV|1188|Hemavan
HNA|1189|Morioka
HNH|1190|Hoonah
HNL|1191|Honolulu
HNM|1192|Hana
HNS|1193|Haines
HOB|1194|Hobbs
HOD|1195|Hodeidah
HOF|1196|Hofuf
HOG|1197|Holguin
HOI|1198|Hao Island
HOK|1199|Hooker Creek
HOM|1200|Homer
HON|1201|Huron
HOQ|1202|Hof
HOR|1203|Horta
HOT|1204|Hot Springs
HOU|1205|Houston
HOV|1206|Orsta-Volda
HPA|1207|Ha'apai
HPB|1208|Hooper Bay
HPH|1209|Haiphong
HPN|1210|Westchester County
HRB|1211|Harbin
HRE|1212|Harare
HRG|1213|Hurghada
HRK|1214|Kharkov
HRL|1215|Harlingen
HRO|1216|Harrison
HSG|1217|Saga
HSL|1218|Huslia
HSN|1219|Zhoushan
HSV|1220|Huntsville
HSZ|1221|Hsinchu
HTA|1222|Chita
HTI|1223|Hamilton Island
HTN|1224|Hotan
HTR|1225|Hateruma
HTS|1226|Huntington
HUE|1227|Humera
HUH|1228|Huahine
HUI|1229|Hue
HUN|1230|Hualien
HUQ|1231|Houn
HUS|1232|Hughes
HUU|1233|Huanuco
HUV|1234|Hudiksvall
HUX|1235|Huatulco
HUY|1236|Humberside
HVA|1237|Analalava
HVB|1238|Hervey Bay
HVD|1239|Khovd
HVG|1240|Honningsvag
HVN|1241|New Haven
HVR|1242|Havre
HWN|1243|Hwange National Park
HYA|1244|Hyannis
HYD|1245|Hyderabad
HYF|1246|Hayfields
HYL|1247|Hollis
HYN|1248|Huangyan
HYS|1249|Hays
HZG|1250|Hanzhong
IAM|1251|In Amenas
IAN|1252|Kiana
IAS|1253|Iasi
IBE|1254|Ibague
IBI|1255|Iboki
IBZ|1256|Ibiza
ICI|1257|Cicia
ICT|1258|Wichita
IDA|1259|Idaho Falls
IDN|1260|Indagen
IDR|1261|Indore
IEV|1262|Kiev
IFJ|1263|Isafjordur
IFN|1264|Isfahan
IFO|1265|Ivano-Frankovsk
IFP|1266|Bullhead City
IGA|1267|Inagua
IGG|1268|Igiugig
IGM|1269|Kingman
IGR|1270|Iguazu
IGU|1271|Iguassu Falls
IHU|1272|Ihu
IIS|1273|Nissan Island
IKO|1274|Nikolski
IKT|1275|Irkutsk
ILE|1276|Killeen
ILF|1277|Ilford
ILG|1278|Wilmington (US) DE
ILI|1279|Iliamna
ILM|1280|Wilmington (US) NC
ILN|1281|Wilmington
ILO|1282|Iloilo
ILP|1283|Ile des Pins
ILY|1284|Islay
IMF|1285|Imphal
IMP|1286|Imperatriz
IMT|1287|Iron Mountain
INC|1288|Yinchuan
IND|1289|Indianapolis
ING|1290|Lago Argentino
INL|1291|International Falls
INN|1292|Innsbruck
INT|1293|Winston-Salem
INU|1294|Nauru Island
INV|1295|Inverness
INZ|1296|In Salah
IOA|1297|Ioannina
IOM|1298|Isle of Man
IOP|1299|Ioma
IOS|1300|Ilheus
IPA|1301|Ipota
IPC|1302|Easter Island
IPH|1303|Ipoh
IPI|1304|Ipiales
IPL|1305|Imperial
IPN|1306|Ipatinga
IPT|1307|Williamsport
IQM|1308|Qiemo
IQQ|1309|Iquique
IQT|1310|Iquitos
IRA|1311|Kirakira
IRC|1312|Circle
IRG|1313|Lockhart River
IRJ|1314|La Rioja
IRK|1315|Kirksville
ISA|1316|Mount Isa
ISB|1317|Islamabad
ISC|1318|Isles of Scilly
ISE|1319|Isparta
ISG|1320|Ishigaki
ISN|1321|Williston
ISO|1322|Kinston
ISP|1323|Long Island Macarthur
IST|1324|Istanbul
ITB|1325|Itaituba
ITH|1326|Ithaca
ITK|1327|Itokama
ITO|1328|Hilo
IUE|1329|Niue
IVA|1330|Ambanja
IVC|1331|Invercargill
IVL|1332|Ivalo
IVR|1333|Inverell
IVW|1334|Inverway
IWD|1335|Ironwood
IWJ|1336|Iwami
IXA|1337|Agartala
IXB|1338|Bagdogra
IXC|1339|Chandigarh
IXE|1340|Mangalore
IXJ|1341|Jammu
IXL|1342|Leh
IXM|1343|Madurai
IXR|1344|Ranchi
IXS|1345|Silchar
IXU|1346|Aurangabad
IXZ|1347|Port Blair
IYK|1348|Inyokern
IZM|1349|Izmir
IZO|1350|Izumo
IZT|1351|Ixtepec
JAC|1352|Jackson (US) WY
JAG|1353|Jacobabad
JAI|1354|Jaipur
JAL|1355|Jalapa
JAN|1356|Jackson (US) MS
JAQ|1357|Jacquinot Bay
JAT|1358|Jabot
JAU|1359|Jauja
JAV|1360|Ilulissat
JAX|1361|Jacksonville (US) FL
JBR|1362|Jonesboro
JCH|1363|Qasigiannguit
JCK|1364|Julia Creek
JCR|1365|Jacareacanga
JCU|1366|Ceuta Heliport
JDF|1367|Juiz de Fora
JDH|1368|Jodhpur
JDO|1369|Juazeiro do Norte
JDZ|1370|Jingdezhen
JED|1371|Jeddah
JEE|1372|Jeremie
JEG|1373|Aasiaat
JEJ|1374|Jeh
JER|1375|Jersey
JFR|1376|Paamiut
JGA|1377|Jamnagar
JGN|1378|Jiayuguan
JGO|1379|Qeqertarsuaq
JGR|1380|Groennedal
JHB|1381|Johor Bahru
JHG|1382|Jinghong
JHM|1383|Kapalua
JHQ|1384|Shute Harbour
JHS|1385|Sisimiut
JHW|1386|Jamestown (US) NY
JIA|1387|Juina
JIB|1388|Djibouti
JIJ|1389|Jijiga
JIK|1390|Ikaria Island
JIL|1391|Jilin
JIM|1392|Jimma
JIW|1393|Jiwani
JJN|1394|Jinjiang
JJU|1395|Qaqortoq
JKG|1396|Jonkoping
JKH|1397|Chios
JKR|1398|Janakpur
JKT|1399|Jakarta
JLN|1400|Joplin
JMK|1401|Mikonos
JMO|1402|Jomsom
JMS|1403|Jamestown (US) ND
JMU|1404|Jiamusi
JNB|1405|Johannesburg
JNN|1406|Nanortalik
JNS|1407|Narsaq
JNU|1408|Juneau
JNX|1409|Naxos Is
JNZ|1410|Jinzhou
JOE|1411|Joensuu
JOG|1412|Yogyakarta
JOI|1413|Joinville
JON|1414|Johnston Island
JOS|1415|Jos
JPA|1416|Joao Pessoa
JPR|1417|Ji-Parana
JQA|1418|Qaarsut
JQE|1419|Jaque
JRH|1420|Jorhat
JRN|1421|Juruena
JRO|1422|Kilimanjaro
JRS|1423|Jerusalem
JSA|1424|Jaisalmer
JSH|1425|Sitia
JSR|1426|Jessore
JST|1427|Johnstown
JSU|1428|Maniitsoq
JSY|1429|Syros Island
JTR|1430|Thira
JTY|1431|Astypalaia Island
JUA|1432|Juara
JUB|1433|Juba
JUJ|1434|Jujuy
JUL|1435|Juliaca
JUV|1436|Upernavik
JUZ|1437|Juzhou
JVA|1438|Ankavandra
JYV|1439|Jyvaskyla
KAA|1440|Kasama
KAB|1441|Kariba
KAC|1442|Kameshli
KAD|1443|Kaduna
KAE|1444|Kake
KAG|1445|Kangnung
KAJ|1446|Kajaani
KAL|1447|Kaltag
KAN|1448|Kano
KAO|1449|Kuusamo
KAT|1450|Kaitaia
KAW|1451|Kawthaung
KAX|1452|Kalbarri
KBC|1453|Birch Creek
KBM|1454|Kabwum
KBR|1455|Kota Bharu
KBT|1456|Kaben
KBV|1457|Krabi
KCA|1458|Kuqa
KCC|1459|Coffman Cove
KCF|1460|Kadanwari
KCH|1461|Kuching
KCL|1462|Chignik
KCM|1463|Kahramanmaras
KCZ|1464|Kochi
KDD|1465|Khuzdar
KDI|1466|Kendari
KDL|1467|Kardla
KDM|1468|Kaadedhdhoo
KDO|1469|Kadhdhoo
KDR|1470|Kandrian
KDU|1471|Skardu
KDV|1472|Kandavu
KEB|1473|Nanwalek
KEH|1474|Kenmore Air Harbor
KEJ|1475|Kemerovo
KEK|1476|Ekwok
KEL|1477|Kiel
KEM|1478|Kemi/Tornio
KEP|1479|Nepalganj
KER|1480|Kerman
KET|1481|Kengtung
KEW|1482|Keewaywin
KEX|1483|Kanabea
KFG|1484|Kalkurung
KFP|1485|False Pass
KGA|1486|Kananga
KGB|1487|Konge
KGC|1488|Kingscote
KGD|1489|Kaliningrad
KGE|1490|Kagau
KGF|1491|Karaganda
KGI|1492|Kalgoorlie
KGJ|1493|Karonga
KGK|1494|Koliganek
KGL|1495|Kigali
KGP|1496|Kogalym
KGS|1497|Kos
KGX|1498|Grayling
KHD|1499|Khorramabad
KHE|1500|Kherson
KHG|1501|Kashi
KHH|1502|Kaohsiung
KHI|1503|Karachi
KHM|1504|Khamti
KHN|1505|Nanchang
KHS|1506|Khasab
KHU|1507|Kremenchug
KHV|1508|Khabarovsk
KIB|1509|Ivanof Bay
KID|1510|Kristianstad
KIF|1511|Kingfisher Lake
KIH|1512|Kish Island
KIJ|1513|Niigata
KIM|1514|Kimberley
KIN|1515|Kingston (JM)
KIO|1516|Kili Island
KIQ|1517|Kira
KIR|1518|Kerry County
KIS|1519|Kisumu
KIT|1520|Kithira
KIV|1521|Chisinau
KIW|1522|Kitwe
KJA|1523|Krasnoyarsk
KJP|1524|Kerama
KKA|1525|Koyuk
KKC|1526|Khon Kaen
KKD|1527|Kokoda
KKE|1528|Kerikeri
KKH|1529|Kongiganak
KKI|1530|Akiachak
KKJ|1531|Kita Kyushu
KKN|1532|Kirkenes
KKR|1533|Kaukura Atoll
KKU|1534|Ekuk
KKX|1535|Kikaiga Shima
KKZ|1536|Koh Kong
KLG|1537|Kalskag
KLL|1538|Levelock
KLO|1539|Kalibo
KLR|1540|Kalmar
KLU|1541|Klagenfurt
KLV|1542|Karlovy Vary
KLW|1543|Klawock
KLX|1544|Kalamata
KLZ|1545|Kleinzee
KMA|1546|Kerema
KMC|1547|King Khalid Military City
KME|1548|Kamembe
KMF|1549|Kamina
KMG|1550|Kunming
KMI|1551|Miyazaki
KMJ|1552|Kumamoto
KMO|1553|Manokotak
KMQ|1554|Komatsu
KMV|1555|Kalemyo
KNH|1556|Kinmen
KNK|1557|Kakhonak
KNQ|1558|Kone
KNS|1559|King Island
KNW|1560|New Stuyahok
KNX|1561|Kununurra
KNZ|1562|Kenieba
KOA|1563|Kona
KOC|1564|Koumac
KOE|1565|Kupang
KOI|1566|Kirkwall
KOJ|1567|Kagoshima
KOK|1568|Kokkola/Pietarsaari
KOP|1569|Nakhon Phanom
KOR|1570|Kokoro
KOT|1571|Kotlik
KOU|1572|Koulamoutou
KOW|1573|Ganzhou
KPB|1574|Point Baker
KPC|1575|Port Clarence
KPN|1576|Kipnuk
KPO|1577|Pohang
KPS|1578|Kempsey
KPV|1579|Perryville
KQA|1580|Akutan
KRB|1581|Karumba
KRF|1582|Kramfors
KRI|1583|Kikori
KRK|1584|Krakow
KRL|1585|Korla
KRN|1586|Kiruna
KRO|1587|Kurgan
KRP|1588|Karup
KRR|1589|Krasnodar
KRS|1590|Kristiansand
KRT|1591|Khartoum
KRW|1592|Turkmanbashi
KRY|1593|Karamay
KSA|1594|Kosrae
KSC|1595|Kosice
KSD|1596|Karlstad
KSE|1597|Kasese
KSF|1598|Kassel
KSH|1599|Kermanshah
KSJ|1600|Kasos Island
KSM|1601|St Marys
KSN|1602|Kostanay
KSO|1603|Kastoria
KSQ|1604|Karshi
KSU|1605|Kristiansund
KSW|1606|Kiryat Shmona
KSY|1607|Kars
KTA|1608|Karratha
KTB|1609|Thorne Bay
KTD|1610|Kitadaito
KTE|1611|Kerteh
KTG|1612|Ketapang
KTM|1613|Kathmandu
KTN|1614|Ketchikan
KTR|1615|Katherine
KTS|1616|Teller Mission
KTT|1617|Kittila
KTW|1618|Katowice
KUA|1619|Kuantan
KUD|1620|Kudat
KUF|1621|Samara
KUG|1622|Kubin Island
KUH|1623|Kushiro
KUK|1624|Kasigluk
KUL|1625|Kuala Lumpur
KUM|1626|Yakushima
KUN|1627|Kaunas
KUO|1628|Kuopio
KUQ|1629|Kuri
KUS|1630|Kulusuk Island
KUT|1631|Kutaisi
KUV|1632|Kunsan
KUY|1633|Kamusi
KVA|1634|Kavala
KVB|1635|Skovde
KVC|1636|King Cove
KVD|1637|Gyandzha
KVG|1638|Kavieng
KVL|1639|Kivalina
KWA|1640|Kwajalein
KWE|1641|Guiyang
KWF|1642|Waterfall
KWG|1643|Krivoy Rog
KWI|1644|Kuwait
KWJ|1645|Kwangju
KWK|1646|Kwigillingok
KWL|1647|Guilin
KWM|1648|Kowanyama
KWN|1649|Quinhagak
KWO|1650|Kawito
KWT|1651|Kwethluk
KWY|1652|Kiwayu
KXA|1653|Kasaan
KXF|1654|Koro Island
KXK|1655|Komsomolsk Na Amure
KYA|1656|Konya
KYD|1657|Orchid Island
KYP|1658|Kyaukpyu
KYS|1659|Kayes
KYU|1660|Koyukuk
KYX|1661|Yalumet
KZF|1662|Kaintiba
KZI|1663|Kozani
KZN|1664|Kazan
KZS|1665|Kastelorizo
LAB|1666|Lablab
LAD|1667|Luanda
LAE|1668|Lae
LAF|1669|Lafayette (US) IN
LAI|1670|Lannion
LAJ|1671|Lages
LAM|1672|Los Alamos
LAN|1673|Lansing
LAO|1674|Laoag
LAP|1675|La Paz (MX)
LAR|1676|Laramie
LAS|1677|Las Vegas
LAU|1678|Lamu
LAW|1679|Lawton
LAX|1680|Los Angeles (US)
LBA|1681|Leeds Bradford
LBB|1682|Lubbock
LBE|1683|Latrobe
LBF|1684|North Platte
LBL|1685|Liberal
LBP|1686|Long Banga
LBR|1687|Labrea
LBS|1688|Labasa
LBU|1689|Labuan
LBV|1690|Libreville
LBW|1691|Long Bawan
LBX|1692|Lubang
LCA|1693|Larnaca
LCE|1694|La Ceiba
LCF|1695|Rio Dulce
LCG|1696|La Coruna
LCH|1697|Lake Charles
LDB|1698|Londrina
LDC|1699|Lindeman Island
LDE|1700|Lourdes/Tarbes
LDH|1701|Lord Howe Island
LDI|1702|Lindi
LDU|1703|Lahad Datu
LDY|1704|Londonderry
LEA|1705|Learmonth
LEB|1706|Lebanon
LEC|1707|Lencois
LED|1708|St Petersburg (RU)
LEH|1709|Le Havre
LEI|1710|Almeria
LEJ|1711|Leipzig
LEL|1712|Lake Evella
LEN|1713|Leon
LEQ|1714|Lands End
LER|1715|Leinster
LET|1716|Leticia
LEV|1717|Bureta
LEW|1718|Lewiston/Auburn
LEX|1719|Lexington
LFT|1720|Lafayette (US) LA
LFW|1721|Lome
LGB|1722|Long Beach
LGE|1723|Lake Gregory
LGG|1724|Liege
LGH|1725|Leigh Creek
LGI|1726|Deadmans Cay
LGK|1727|Langkawi
LGN|1728|Linga Linga
LGP|1729|Legaspi
LGS|1730|Malargue
LHE|1731|Lahore
LHG|1732|Lightning Ridge
LHW|1733|Lanzhou
LIF|1734|Lifou
LIG|1735|Limoges
LIH|1736|Kauai Island
LIJ|1737|Long Island (US)
LIK|1738|Likiep Island
LIL|1739|Lille
LIM|1740|Lima
LIR|1741|Liberia
LIS|1742|Lisbon
LIT|1743|Little Rock
LIW|1744|Loikaw
LJG|1745|Lijiang City
LJU|1746|Ljubljana
LKB|1747|Lakeba
LKG|1748|Lokichoggio
LKL|1749|Lakselv
LKN|1750|Leknes
LKO|1751|Lucknow
LLA|1752|Lulea
LLE|1753|Malelane
LLI|1754|Lalibela
LLU|1755|Alluitsup Paa
LLW|1756|Lilongwe
LMA|1757|Lake Minchumina
LME|1758|Le Mans
LMI|1759|Lumi
LML|1760|Lae Island
LMM|1761|Los Mochis
LMN|1762|Limbang
LMP|1763|Lampedusa
LMT|1764|Klamath Falls
LNB|1765|Lamen Bay
LNE|1766|Lonorore
LNK|1767|Lincoln
LNO|1768|Leonora
LNS|1769|Lancaster
LNV|1770|Lihir Island
LNY|1771|Lanai City
LNZ|1772|Linz
LOD|1773|Longana
LOF|1774|Loen
LON|1775|London (GB)
LOS|1776|Lagos
LOV|1777|Monclova
LPA|1778|Las Palmas
LPB|1779|La Paz (BO)
LPI|1780|Linkoping
LPL|1781|Liverpool
LPM|1782|Lamap
LPP|1783|Lappeenranta
LPQ|1784|Luang Prabang
LPS|1785|Lopez Island
LPT|1786|Lampang
LPU|1787|Long Apung
LPY|1788|Le Puy
LRD|1789|Laredo
LRE|1790|Longreach
LRH|1791|La Rochelle
LRL|1792|Niamtougou
LRM|1793|La Romana
LRR|1794|Lar
LRS|1795|Leros
LRT|1796|Lorient
LRU|1797|Las Cruces
LRV|1798|Los Roques
LSA|1799|Losuia
LSC|1800|La Serena
LSE|1801|La Crosse
LSH|1802|Lashio
LSP|1803|Las Piedras
LSQ|1804|Los Angeles (CL)
LSS|1805|Terre-de-Haut
LST|1806|Launceston
LSY|1807|Lismore
LTD|1808|Ghadames
LTI|1809|Altai
LTK|1810|Latakia
LTO|1811|Loreto
LTQ|1812|Le Touquet
LUA|1813|Lukla
LUC|1814|Laucala Island
LUD|1815|Luderitz
LUG|1816|Lugano
LUL|1817|Laurel
LUM|1818|Luxi
LUN|1819|Lusaka
LUP|1820|Kalaupapa
LUQ|1821|San Luis
LUR|1822|Cape Lisburne
LUX|1823|Luxembourg
LVD|1824|Lime Village
LVI|1825|Livingstone
LVO|1826|Laverton
LWB|1827|Lewisburg
LWN|1828|Gyoumri
LWO|1829|Lvov
LWS|1830|Lewiston
LWT|1831|Lewistown
LWY|1832|Lawas
LXA|1833|Lhasa
LXG|1834|Luang Namtha
LXR|1835|Luxor
LXS|1836|Lemnos
LYA|1837|Luoyang
LYC|1838|Lycksele
LYG|1839|Lianyungang
LYH|1840|Lynchburg
LYI|1841|Linyi
LYP|1842|Faisalabad
LYR|1843|Longyearbyen
LYS|1844|Lyon
LYU|1845|Ely (US) MN
LZC|1846|Lazaro Cardenas
LZH|1847|Liuzhou
LZO|1848|Luzhou
LZR|1849|Lizard Island
MAA|1850|Chennai
MAB|1851|Maraba
MAD|1852|Madrid
MAF|1853|Midland/odessa
MAG|1854|Madang
MAH|1855|Menorca
MAJ|1856|Majuro
MAK|1857|Malakal
MAM|1858|Matamoros
MAN|1859|Manchester (GB)
MAO|1860|Manaus
MAQ|1861|Mae Sot
MAR|1862|Maracaibo
MAS|1863|Manus Island
MAT|1864|Matadi
MAU|1865|Maupiti Island
MAV|1866|Maloelap Island
MAY|1867|Mangrove Cay
MAZ|1868|Mayaguez
MBA|1869|Mombasa
MBD|1870|Mmabatho
MBE|1871|Monbetsu
MBH|1872|Maryborough
MBJ|1873|Montego Bay
MBK|1874|Matupa
MBL|1875|Manistee
MBS|1876|Saginaw
MBT|1877|Masbate
MBX|1878|Maribor
MCE|1879|Merced
MCG|1880|Mcgrath
MCJ|1881|Maicao
MCK|1882|Mccook
MCM|1883|Monte Carlo
MCN|1884|Macon
MCP|1885|Macapa
MCQ|1886|Miskolc
MCT|1887|Muscat
MCU|1888|Montlucon
MCV|1889|Mcarthur River
MCW|1890|Mason City
MCX|1891|Makhachkala
MCY|1892|Sunshine Coast
MCZ|1893|Maceio
MDC|1894|Manado
MDE|1895|Medellin
MDG|1896|Mudanjiang
MDK|1897|Mbandaka
MDL|1898|Mandalay
MDQ|1899|Mar del Plata
MDS|1900|Middle Caicos
MDU|1901|Mendi
MDY|1902|Midway Island
MDZ|1903|Mendoza
MED|1904|Madinah
MEE|1905|Mare
MEH|1906|Mehamn
MEI|1907|Meridian
MEL|1908|Melbourne (AU)
MEM|1909|Memphis
MES|1910|Medan
MEU|1911|Monte Dourado
MEX|1912|Mexico City
MFA|1913|Mafia
MFE|1914|Mcallen
MFG|1915|Muzaffarabad
MFJ|1916|Moala
MFM|1917|Macau
MFO|1918|Manguna
MFR|1919|Medford
MFU|1920|Mfuwe
MFZ|1921|Meselia
MGA|1922|Managua
MGB|1923|Mount Gambier
MGD|1924|Magdalena
MGF|1925|Maringa
MGH|1926|Margate
MGM|1927|Montgomery
MGN|1928|Magangue
MGQ|1929|Mogadishu
MGS|1930|Mangaia Island
MGT|1931|Milingimbi
MGW|1932|Morgantown
MGZ|1933|Myeik
MHD|1934|Mashad
MHG|1935|Mannheim
MHH|1936|Marsh Harbour
MHK|1937|Manhattan
MHQ|1938|Mariehamn
MHT|1939|Manchester (US)
MHX|1940|Manihiki Island
MIA|1941|Miami
MID|1942|Merida (MX)
MII|1943|Marilia
MIJ|1944|Mili Island
MIK|1945|Mikkeli
MIL|1946|Milan
MIM|1947|Merimbula
MIR|1948|Monastir
MIS|1949|Misima Island
MIU|1950|Maiduguri
MJA|1951|Manja
MJB|1952|Mejit Island
MJD|1953|Mohenjodaro
MJE|1954|Majkin
MJF|1955|Mosjoen
MJK|1956|Monkey Mia
MJL|1957|Mouila
MJM|1958|Mbuji-Mayi
MJN|1959|Majunga
MJT|1960|Mytilene
MJV|1961|Murcia
MJZ|1962|Mirnyj
MKC|1963|Kansas City
MKE|1964|Milwaukee
MKG|1965|Muskegon
MKK|1966|Hoolehua
MKL|1967|Jackson
MKM|1968|Mukah
MKN|1969|Malekolon
MKP|1970|Makemo
MKQ|1971|Merauke
MKR|1972|Meekatharra
MKS|1973|Mekane Selam
MKU|1974|Makokou
MKY|1975|Mackay
MKZ|1976|Malacca
MLA|1977|Malta
MLB|1978|Melbourne (US)
MLE|1979|Male
MLI|1980|Moline
MLL|1981|Marshall
MLM|1982|Morelia
MLO|1983|Milos
MLS|1984|Miles City
MLU|1985|Monroe
MLW|1986|Monrovia
MLX|1987|Malatya
MLY|1988|Manley Hot Springs
MMA|1989|Malmo
MMB|1990|Memambetsu
MMD|1991|Minami Daito
MME|1992|Teesside
MMG|1993|Mount Magnet
MMJ|1994|Matsumoto
MMK|1995|Murmansk
MMO|1996|Maio
MMP|1997|Mompos
MMY|1998|Miyako Jima
MNB|1999|Moanda
MNF|2000|Mana Island
MNG|2001|Maningrida
MNJ|2002|Mananjary
MNL|2003|Manila
MNR|2004|Mongu
MNS|2005|Mansa
MNT|2006|Minto
MNU|2007|Maulmyine
MNY|2008|Mono
MOA|2009|Moa
MOB|2010|Mobile
MOC|2011|Montes Claros
MOD|2012|Modesto
MOG|2013|Mong Hsat
MOI|2014|Mitiaro Island
MOL|2015|Molde
MON|2016|Mount Cook
MOQ|2017|Morondava
MOT|2018|Minot
MOU|2019|Mountain Village
MOW|2020|Moscow
MOZ|2021|Moorea
MPA|2022|Mpacha
MPH|2023|Caticlan
MPK|2024|Mokpo
MPL|2025|Montpellier
MPM|2026|Maputo
MPN|2027|Mount Pleasant
MPU|2028|Mapua
MPW|2029|Mariupol
MPY|2030|Maripasoula
MQF|2031|Magnitogorsk
MQL|2032|Mildura
MQM|2033|Mardin
MQN|2034|Mo I Rana
MQT|2035|Marquette
MQX|2036|Makale
MQZ|2037|Margaret River
MRA|2038|Misurata
MRD|2039|Merida (VE)
MRE|2040|Mara Lodges
MRQ|2041|Marinduque
MRS|2042|Marseille
MRU|2043|Mauritius
MRV|2044|Mineralnye Vody
MRY|2045|Monterey
MRZ|2046|Moree
MSA|2047|Muskrat Dam
MSE|2048|Manston
MSH|2049|Masirah
MSJ|2050|Misawa
MSL|2051|Muscle Shoals
MSN|2052|Madison
MSO|2053|Missoula
MSP|2054|Minneapolis/St Paul
MSQ|2055|Minsk
MSR|2056|Mus
MSS|2057|Massena
MST|2058|Maastricht
MSU|2059|Maseru
MSY|2060|New Orleans
MTF|2061|Mizan Teferi
MTJ|2062|Montrose
MTL|2063|Maitland
MTM|2064|Metlakatla
MTO|2065|Mattoon
MTR|2066|Monteria
MTS|2067|Manzini
MTT|2068|Minatitlan
MTV|2069|Mota Lava
MTY|2070|Monterrey
MUA|2071|Munda
MUB|2072|Maun
MUC|2073|Munich
MUE|2074|Kamuela
MUK|2075|Mauke Island
MUN|2076|Maturin
MUR|2077|Marudi
MUW|2078|Mascara
MUX|2079|Multan
MVB|2080|Franceville
MVD|2081|Montevideo
MVR|2082|Maroua
MVS|2083|Mucuri
MVT|2084|Mataiva
MVY|2085|Martha's Vineyard
MWA|2086|Marion
MWE|2087|Merowe
MWF|2088|Maewo
MWH|2089|Moses Lake
MWI|2090|Maramuni
MWU|2091|Mussau
MWZ|2092|Mwanza
MXH|2093|Moro
MXK|2094|Mindik
MXL|2095|Mexicali
MXM|2096|Morombe
MXS|2097|Maota Savail Is
MXT|2098|Maintirano
MXV|2099|Moron
MXW|2100|Mandalgobi
MXX|2101|Mora
MXZ|2102|Meixian
MYA|2103|Moruya
MYC|2104|Maracay
MYD|2105|Malindi
MYE|2106|Miyake Jima
MYG|2107|Mayaguana
MYI|2108|Murray Island
MYJ|2109|Matsuyama
MYR|2110|Myrtle Beach
MYT|2111|Myitkyina
MYU|2112|Mekoryuk
MYW|2113|Mtwara
MYX|2114|Menyamya
MYY|2115|Miri
MZG|2116|Makung
MZI|2117|Mopti
MZL|2118|Manizales
MZO|2119|Manzanillo (CU)
MZT|2120|Mazatlan
MZV|2121|Mulu
NAA|2122|Narrabri
NAG|2123|Nagpur
NAJ|2124|Nakhichevan
NAK|2125|Nakhon Ratchasima
NAL|2126|Nalchik
NAN|2127|Nadi
NAP|2128|Naples (IT)
NAS|2129|Nassau
NAT|2130|Natal
NAV|2131|Nevsehir
NAW|2132|Narathiwat
NBC|2133|Naberevnye Chelny
NBO|2134|Nairobi
NCA|2135|North Caicos
NCE|2136|Nice
NCH|2137|Nachingwea
NCL|2138|Newcastle (GB)
NCN|2139|New Chenega
NCU|2140|Nukus
NCY|2141|Annecy
NDB|2142|Nouadhibou
NDG|2143|Qiqihar
NDI|2144|Namudi
NDJ|2145|Ndjamena
NDK|2146|Namdrik Island
NDR|2147|Nador
NDY|2148|Sanday
NDZ|2149|Nordholz-Spieka
NEC|2150|Necochea
NEG|2151|Negril
NER|2152|Neryungri
NEV|2153|Nevis
NFG|2154|Nefteyugansk
NFO|2155|Niuafo'ou
NGA|2156|Young
NGB|2157|Ningbo
NGE|2158|Ngaoundere
NGI|2159|Ngau Island
NGO|2160|Nagoya
NGS|2161|Nagasaki
NGX|2162|Manang
NHA|2163|Nha-Trang
NHV|2164|Nuku Hiva
NIB|2165|Nikolai
NIM|2166|Niamey
NIX|2167|Nioro
NJC|2168|Nizhnevartovsk
NKC|2169|Nouakchott
NKG|2170|Nanjing
NKI|2171|Naukiti
NKN|2172|Nankina
NKY|2173|Nkayi
NLA|2174|Ndola
